d1, ax, ay, az, axL, azL, ts
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 364.94537
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 364.96041
0.00000, 271.00000, 326.00000, 328.00000, 320.00000, 411.00000, 364.97477
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 364.98745
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 365.00111
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 365.01398
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 411.00000, 365.02648
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 365.03915
0.00000, 272.00000, 325.00000, 326.00000, 321.00000, 410.00000, 365.05192
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 365.06448
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 365.07543
0.00000, 273.00000, 325.00000, 327.00000, 321.00000, 410.00000, 365.08546
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 365.09678
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 410.00000, 365.10744
0.00000, 271.00000, 326.00000, 328.00000, 320.00000, 410.00000, 365.12033
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 411.00000, 365.13295
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 410.00000, 365.14304
0.00000, 273.00000, 326.00000, 328.00000, 321.00000, 412.00000, 365.15690
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 365.16910
0.00000, 271.00000, 326.00000, 328.00000, 320.00000, 410.00000, 365.18413
0.00000, 273.00000, 325.00000, 328.00000, 321.00000, 410.00000, 365.19759
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 410.00000, 365.21210
0.00000, 272.00000, 326.00000, 326.00000, 320.00000, 410.00000, 365.22550
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 411.00000, 365.23907
0.00000, 271.00000, 325.00000, 328.00000, 320.00000, 410.00000, 365.25365
0.00000, 271.00000, 325.00000, 328.00000, 321.00000, 410.00000, 365.26934
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 365.28203
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 411.00000, 365.29360
0.00000, 272.00000, 326.00000, 328.00000, 320.00000, 410.00000, 365.30628
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 365.31811
0.00000, 272.00000, 327.00000, 329.00000, 321.00000, 411.00000, 365.32951
0.00000, 273.00000, 325.00000, 328.00000, 321.00000, 410.00000, 365.34040
0.00000, 273.00000, 326.00000, 328.00000, 321.00000, 411.00000, 365.35376
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 365.36618
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 365.37878
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 365.38854
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 365.40147
0.00000, 271.00000, 326.00000, 331.00000, 320.00000, 410.00000, 365.41244
0.00000, 271.00000, 325.00000, 328.00000, 320.00000, 410.00000, 365.42316
0.00000, 272.00000, 325.00000, 328.00000, 320.00000, 410.00000, 365.43536
0.00000, 272.00000, 326.00000, 329.00000, 321.00000, 410.00000, 365.44775
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 365.45998
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 409.00000, 365.47233
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 409.00000, 365.48524
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 365.49788
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 410.00000, 365.51027
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 365.52428
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 365.53666
0.00000, 271.00000, 326.00000, 327.00000, 321.00000, 411.00000, 365.55041
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 365.57164
0.00000, 271.00000, 326.00000, 327.00000, 320.00000, 411.00000, 365.58467
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 411.00000, 365.59727
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 411.00000, 365.60997
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 365.62190
0.00000, 271.00000, 326.00000, 327.00000, 321.00000, 410.00000, 365.63303
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 365.64277
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 410.00000, 365.65453
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 365.66557
0.00000, 272.00000, 325.00000, 328.00000, 320.00000, 409.00000, 365.67883
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 410.00000, 365.69038
0.00000, 272.00000, 326.00000, 328.00000, 320.00000, 411.00000, 365.70301
0.00000, 272.00000, 326.00000, 329.00000, 321.00000, 410.00000, 365.71642
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 365.72947
0.00000, 272.00000, 326.00000, 329.00000, 321.00000, 411.00000, 365.74253
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 409.00000, 365.75463
0.00000, 270.00000, 325.00000, 326.00000, 320.00000, 411.00000, 365.76643
0.00000, 273.00000, 326.00000, 329.00000, 321.00000, 410.00000, 365.78006
0.00000, 272.00000, 325.00000, 328.00000, 322.00000, 410.00000, 365.79373
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 365.80573
0.00000, 272.00000, 326.00000, 329.00000, 321.00000, 412.00000, 365.81949
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 408.00000, 365.83320
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 412.00000, 365.84512
0.00000, 271.00000, 325.00000, 328.00000, 320.00000, 410.00000, 365.85921
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 408.00000, 365.87175
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 412.00000, 365.88403
0.00000, 272.00000, 326.00000, 326.00000, 320.00000, 409.00000, 365.89533
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 365.90598
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 409.00000, 365.91875
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 365.93106
0.00000, 272.00000, 326.00000, 328.00000, 320.00000, 410.00000, 365.94405
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 365.95634
0.00000, 271.00000, 326.00000, 328.00000, 321.00000, 410.00000, 365.96866
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 365.98083
0.00000, 271.00000, 325.00000, 326.00000, 320.00000, 410.00000, 365.99313
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 366.00644
0.00000, 272.00000, 325.00000, 328.00000, 320.00000, 411.00000, 366.01767
0.00000, 273.00000, 326.00000, 327.00000, 321.00000, 410.00000, 366.02735
0.00000, 273.00000, 326.00000, 328.00000, 321.00000, 411.00000, 366.03899
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 366.05713
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 366.07139
0.00000, 271.00000, 325.00000, 328.00000, 321.00000, 410.00000, 366.08117
0.00000, 273.00000, 326.00000, 328.00000, 322.00000, 411.00000, 366.09348
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 366.10558
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 366.11865
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 366.13162
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 366.14488
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 410.00000, 366.15721
0.00000, 273.00000, 326.00000, 327.00000, 321.00000, 410.00000, 366.16974
0.00000, 272.00000, 326.00000, 329.00000, 321.00000, 411.00000, 366.18027
0.00000, 271.00000, 326.00000, 327.00000, 321.00000, 411.00000, 366.19402
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 366.20694
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 366.21914
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 366.23024
0.00000, 272.00000, 326.00000, 328.00000, 320.00000, 411.00000, 366.24310
0.00000, 273.00000, 325.00000, 328.00000, 321.00000, 410.00000, 366.25519
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 411.00000, 366.26885
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 410.00000, 366.27938
0.00000, 271.00000, 326.00000, 327.00000, 321.00000, 411.00000, 366.29167
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 366.30415
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 366.31654
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 409.00000, 366.32902
0.00000, 273.00000, 326.00000, 328.00000, 321.00000, 411.00000, 366.34171
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 409.00000, 366.35747
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 366.37040
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 366.38232
0.00000, 272.00000, 326.00000, 328.00000, 320.00000, 410.00000, 366.39448
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 410.00000, 366.40666
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 409.00000, 366.41942
0.00000, 271.00000, 325.00000, 328.00000, 321.00000, 409.00000, 366.43224
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 366.44276
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 366.45542
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 366.46783
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 411.00000, 366.48295
0.00000, 271.00000, 324.00000, 327.00000, 321.00000, 411.00000, 366.49468
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 366.50669
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 366.51847
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 366.53104
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 410.00000, 366.54381
0.00000, 273.00000, 325.00000, 328.00000, 321.00000, 410.00000, 366.55692
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 366.57043
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 366.58347
0.00000, 273.00000, 326.00000, 328.00000, 321.00000, 410.00000, 366.59568
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 366.60779
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 409.00000, 366.62078
0.00000, 271.00000, 326.00000, 328.00000, 320.00000, 410.00000, 366.63313
0.00000, 273.00000, 325.00000, 327.00000, 321.00000, 410.00000, 366.64518
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 411.00000, 366.65712
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 366.66976
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 410.00000, 366.68356
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 410.00000, 366.69715
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 366.70994
0.00000, 272.00000, 325.00000, 326.00000, 321.00000, 409.00000, 366.72298
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 366.73631
0.00000, 271.00000, 326.00000, 329.00000, 320.00000, 411.00000, 366.74765
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 366.75687
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 366.76989
0.00000, 273.00000, 326.00000, 329.00000, 320.00000, 409.00000, 366.78237
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 366.79506
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 410.00000, 366.80778
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 366.82015
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 409.00000, 366.83266
0.00000, 271.00000, 325.00000, 327.00000, 319.00000, 410.00000, 366.84492
0.00000, 272.00000, 325.00000, 329.00000, 321.00000, 410.00000, 366.85840
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 366.86894
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 409.00000, 366.88180
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 410.00000, 366.89408
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 410.00000, 366.90645
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 366.91953
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 366.93224
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 366.94437
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 366.96507
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 366.97844
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 409.00000, 366.99182
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 410.00000, 367.00442
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.01725
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 409.00000, 367.02934
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 367.03845
0.00000, 273.00000, 325.00000, 327.00000, 320.00000, 409.00000, 367.04915
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 367.06205
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 410.00000, 367.07440
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 367.08742
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.09864
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 367.11208
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.12392
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 367.13508
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 411.00000, 367.15064
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 410.00000, 367.16401
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.17676
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 409.00000, 367.19115
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.20469
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 410.00000, 367.21766
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 367.23010
0.00000, 272.00000, 325.00000, 328.00000, 320.00000, 410.00000, 367.24321
0.00000, 273.00000, 326.00000, 328.00000, 320.00000, 411.00000, 367.25502
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 367.26846
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 411.00000, 367.28956
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 367.30224
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 367.31342
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 367.32503
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 367.33626
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 411.00000, 367.34893
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 410.00000, 367.36483
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.37759
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.38981
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 410.00000, 367.40229
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 410.00000, 367.41582
0.00000, 272.00000, 325.00000, 328.00000, 320.00000, 410.00000, 367.42896
0.00000, 273.00000, 326.00000, 328.00000, 321.00000, 411.00000, 367.44070
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 411.00000, 367.45376
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 367.46673
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 367.47933
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.49235
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.50488
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 367.51777
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 367.52895
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 367.54920
0.00000, 273.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.56119
0.00000, 273.00000, 325.00000, 328.00000, 320.00000, 411.00000, 367.57430
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 410.00000, 367.58677
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 367.60009
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 367.61132
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 367.62385
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 410.00000, 367.63358
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 367.64738
0.00000, 271.00000, 326.00000, 329.00000, 321.00000, 410.00000, 367.65946
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 409.00000, 367.67156
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.68478
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 409.00000, 367.69497
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 367.70609
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.71836
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 410.00000, 367.73132
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 367.74204
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.75463
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 367.76561
0.00000, 271.00000, 326.00000, 327.00000, 321.00000, 410.00000, 367.77780
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 367.78993
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 367.80303
0.00000, 272.00000, 325.00000, 328.00000, 320.00000, 409.00000, 367.81551
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 410.00000, 367.82758
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 367.84067
0.00000, 274.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.85407
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 367.86788
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 410.00000, 367.88024
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.89215
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 367.90357
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 412.00000, 367.91686
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 367.92994
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 410.00000, 367.94203
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 367.95447
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 410.00000, 367.96699
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 409.00000, 367.97984
0.00000, 271.00000, 326.00000, 327.00000, 320.00000, 410.00000, 367.99237
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 368.00211
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 410.00000, 368.01571
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 368.02808
0.00000, 272.00000, 325.00000, 328.00000, 320.00000, 410.00000, 368.04083
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 368.06432
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 368.07654
0.00000, 272.00000, 325.00000, 328.00000, 320.00000, 410.00000, 368.09687
0.00000, 271.00000, 326.00000, 327.00000, 321.00000, 410.00000, 368.11089
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 411.00000, 368.12311
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 410.00000, 368.13578
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 368.14915
0.00000, 271.00000, 326.00000, 327.00000, 321.00000, 411.00000, 368.16402
0.00000, 272.00000, 326.00000, 328.00000, 320.00000, 410.00000, 368.17663
0.00000, 271.00000, 325.00000, 329.00000, 320.00000, 410.00000, 368.19765
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 368.21464
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 368.23294
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 368.25052
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 410.00000, 368.26217
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 368.27343
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 368.28570
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 368.29846
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 368.31086
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 410.00000, 368.32392
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 410.00000, 368.33688
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 368.34949
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 368.36096
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 410.00000, 368.37476
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 368.38794
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 409.00000, 368.40021
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 410.00000, 368.41284
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 368.42565
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 368.43813
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 368.45087
0.00000, 271.00000, 325.00000, 328.00000, 320.00000, 410.00000, 368.46319
0.00000, 271.00000, 326.00000, 327.00000, 320.00000, 410.00000, 368.47402
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 368.48720
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 368.49946
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 368.51233
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 368.52193
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 368.53543
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 368.54771
0.00000, 273.00000, 326.00000, 327.00000, 321.00000, 411.00000, 368.56805
0.00000, 271.00000, 326.00000, 327.00000, 321.00000, 411.00000, 368.58079
0.00000, 272.00000, 325.00000, 326.00000, 320.00000, 410.00000, 368.59333
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 409.00000, 368.60557
0.00000, 273.00000, 326.00000, 327.00000, 320.00000, 410.00000, 368.61887
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 409.00000, 368.63159
0.00000, 272.00000, 326.00000, 328.00000, 320.00000, 410.00000, 368.64287
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 368.65644
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 410.00000, 368.67036
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 368.68330
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 410.00000, 368.69409
0.00000, 273.00000, 325.00000, 329.00000, 321.00000, 411.00000, 368.70569
0.00000, 272.00000, 326.00000, 328.00000, 320.00000, 411.00000, 368.71754
0.00000, 271.00000, 325.00000, 328.00000, 321.00000, 411.00000, 368.73048
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 410.00000, 368.74163
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 368.75141
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 409.00000, 368.76322
0.00000, 273.00000, 326.00000, 327.00000, 321.00000, 410.00000, 368.77425
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 368.79527
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 368.80674
0.00000, 271.00000, 326.00000, 328.00000, 322.00000, 411.00000, 368.81941
0.00000, 272.00000, 326.00000, 329.00000, 320.00000, 411.00000, 368.83223
0.00000, 274.00000, 326.00000, 327.00000, 321.00000, 411.00000, 368.84464
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 368.85578
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 368.86819
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 368.88374
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 411.00000, 368.89683
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 368.90957
0.00000, 271.00000, 325.00000, 327.00000, 320.00000, 409.00000, 368.92252
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 368.93476
0.00000, 273.00000, 326.00000, 327.00000, 321.00000, 410.00000, 368.94670
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 368.95936
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 368.97150
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 368.98350
0.00000, 271.00000, 326.00000, 327.00000, 321.00000, 411.00000, 368.99510
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 369.00759
0.00000, 272.00000, 325.00000, 328.00000, 322.00000, 411.00000, 369.02018
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 369.02996
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 369.04162
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 369.05342
0.00000, 273.00000, 326.00000, 327.00000, 320.00000, 410.00000, 369.06652
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 369.07749
0.00000, 271.00000, 326.00000, 328.00000, 321.00000, 411.00000, 369.09060
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 369.10196
0.00000, 272.00000, 326.00000, 329.00000, 321.00000, 410.00000, 369.11168
0.00000, 273.00000, 326.00000, 328.00000, 321.00000, 411.00000, 369.12498
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 369.13800
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 369.15102
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 369.16304
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 410.00000, 369.17530
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 369.18811
0.00000, 272.00000, 326.00000, 329.00000, 321.00000, 410.00000, 369.20026
0.00000, 271.00000, 326.00000, 330.00000, 322.00000, 411.00000, 369.21061
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 369.22480
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 369.23742
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 369.24819
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 369.26047
